TIME CONSTANT OF THERMOCOUPLE/ THERMOMETER (Mode Low to High),,,
Time,Temperature,,Time (in seconds)
15:00:30,34,54030,277
15:00:30,34,54030,277
15:00:31,34,54031,278
15:00:31,34,54031,278
15:00:31,34,54031,278
15:00:31,34,54031,278
15:00:32,34,54032,279
15:00:32,34,54032,279
15:00:32,34,54032,279
15:00:32,34,54032,279
15:00:33,34,54033,280
15:00:33,34,54033,280
15:00:33,34,54033,280
15:00:33,34,54033,280
15:00:34,34,54034,281
15:00:34,34,54034,281
15:00:34,34,54034,281
15:00:34,34,54034,281
15:00:35,34,54035,282
15:00:35,34,54035,282
15:00:35,34,54035,282
15:00:36,34,54036,283
15:00:36,34,54036,283
15:00:36,34,54036,283
15:00:36,34,54036,283
15:00:37,34,54037,284
15:00:37,34,54037,284
15:00:37,34,54037,284
15:00:37,34,54037,284
15:00:38,34,54038,285
15:00:38,34,54038,285
15:00:38,34,54038,285
15:00:38,34,54038,285
15:00:39,34,54039,286
15:00:39,34,54039,286
15:00:39,34,54039,286
15:00:39,34,54039,286
15:00:40,34,54040,287
15:00:40,34,54040,287
15:00:40,34,54040,287
15:00:40,34,54040,287
15:00:41,34,54041,288
15:00:41,34,54041,288
15:00:41,34,54041,288
15:00:41,34,54041,288
15:00:42,34,54042,289
15:00:42,34,54042,289
15:00:42,34,54042,289
15:00:43,34,54043,290
15:00:43,34,54043,290
15:00:43,34,54043,290
15:00:43,34,54043,290
15:00:44,34,54044,291
15:00:44,34,54044,291
15:00:44,34,54044,291
15:00:44,34,54044,291
15:00:45,34,54045,292
15:00:45,34,54045,292
15:00:45,34,54045,292
15:00:45,34,54045,292
15:00:46,34,54046,293
15:00:46,34,54046,293
15:00:46,34,54046,293
15:00:46,34,54046,293
15:00:47,34,54047,294
15:00:47,34,54047,294
15:00:47,34,54047,294
15:00:48,34,54048,295
15:00:48,34,54048,295
15:00:48,34,54048,295
15:00:48,34,54048,295
15:00:49,34,54049,296
15:00:49,34,54049,296
15:00:49,34,54049,296
15:00:49,34,54049,296
15:00:50,34,54050,297
15:00:50,34,54050,297
15:00:50,34,54050,297
15:00:50,34,54050,297
15:00:51,34,54051,298
15:00:51,34,54051,298
15:00:51,34,54051,298
15:00:51,34,54051,298
15:00:52,34,54052,299
15:00:52,34,54052,299
15:00:52,34,54052,299
15:00:52,34,54052,299
15:00:53,34,54053,300
15:00:53,34,54053,300
15:00:53,34,54053,300
15:00:53,34,54053,300
15:00:54,34,54054,301
15:00:54,34,54054,301
15:00:54,34,54054,301
15:00:54,34,54054,301
15:00:55,34,54055,302
15:00:55,34,54055,302
15:00:55,34,54055,302
15:00:56,34,54056,303
15:00:56,34,54056,303
15:00:56,34,54056,303
15:00:56,34,54056,303
15:00:57,34,54057,304
15:00:57,34,54057,304
15:00:57,34,54057,304
15:00:57,34,54057,304
15:00:58,34,54058,305
15:00:58,34,54058,305
15:00:58,34,54058,305
15:00:58,34,54058,305
15:00:59,34,54059,306
15:00:59,34,54059,306
15:00:59,34,54059,306
15:00:59,34,54059,306
15:01:00,34,54060,307
15:01:00,34,54060,307
15:01:00,34,54060,307
15:01:00,34,54060,307
15:01:01,34,54061,308
15:01:01,34,54061,308
15:01:01,34,54061,308
15:01:01,34,54061,308
15:01:02,34,54062,309
15:01:02,34,54062,309
15:01:02,34,54062,309
15:01:03,34,54063,310
15:01:03,34,54063,310
15:01:03,34,54063,310
15:01:03,34,54063,310
15:01:04,34,54064,311
15:01:04,34,54064,311
15:01:04,34,54064,311
15:01:04,34,54064,311
15:01:05,34,54065,312
15:01:05,34,54065,312
15:01:05,34,54065,312
15:01:05,34,54065,312
15:01:06,34,54066,313
15:01:06,34,54066,313
15:01:06,34,54066,313
15:01:06,34,54066,313
15:01:07,34,54067,314
15:01:07,34,54067,314
15:01:07,34,54067,314
15:01:07,34,54067,314
15:01:08,34,54068,315
15:01:08,34,54068,315
15:01:08,34,54068,315
15:01:08,34,54068,315
15:01:09,34,54069,316
15:01:09,34,54069,316
15:01:09,34,54069,316
15:01:10,34,54070,317
15:01:10,34,54070,317
15:01:10,34,54070,317
15:01:10,34,54070,317
15:01:11,34,54071,318
15:01:11,34,54071,318
15:01:11,34,54071,318
15:01:11,34,54071,318
15:01:12,34,54072,319
15:01:12,34,54072,319
15:01:12,34,54072,319
15:01:12,34,54072,319
15:01:13,34,54073,320
15:01:13,34,54073,320
15:01:13,34,54073,320
15:01:13,34,54073,320
15:01:14,34,54074,321
15:01:14,34,54074,321
15:01:14,34,54074,321
15:01:14,34,54074,321
15:01:15,34,54075,322
15:01:15,34,54075,322
15:01:15,34,54075,322
15:01:15,34,54075,322
15:01:16,34,54076,323
15:01:16,34,54076,323
15:01:16,34,54076,323
15:01:17,34,54077,324
15:01:17,34,54077,324
15:01:17,34,54077,324
15:01:17,34,54077,324
15:01:18,34,54078,325
15:01:18,34,54078,325
15:01:18,34,54078,325
15:01:18,34,54078,325
15:01:19,34,54079,326
15:01:19,34,54079,326
15:01:19,34,54079,326
15:01:19,34,54079,326
15:01:20,34,54080,327
15:01:20,34,54080,327
15:01:20,34,54080,327
15:01:20,34,54080,327
15:01:21,34,54081,328
15:01:21,34,54081,328
15:01:21,34,54081,328
15:01:21,34,54081,328
15:01:22,34,54082,329
15:01:22,34,54082,329
15:01:22,34,54082,329
15:01:22,34,54082,329
15:01:23,34,54083,330
15:01:23,34,54083,330
15:01:23,34,54083,330
15:01:24,34,54084,331
15:01:24,34,54084,331
15:01:24,34,54084,331
15:01:24,34,54084,331
15:01:25,34,54085,332
15:01:25,34,54085,332
15:01:25,34,54085,332
15:01:25,34,54085,332
15:01:26,34,54086,333
15:01:26,34,54086,333
15:01:26,34,54086,333
15:01:26,34,54086,333
15:01:27,34,54087,334
15:01:27,34,54087,334
15:01:27,34,54087,334
15:01:27,34,54087,334
15:01:28,34,54088,335
15:01:28,34,54088,335
15:01:28,34,54088,335
15:01:28,34,54088,335
15:01:29,34,54089,336
15:01:29,34,54089,336
15:01:29,34,54089,336
15:01:30,34,54090,337
15:01:30,34,54090,337
15:01:30,34,54090,337
15:01:30,34,54090,337
15:01:31,34,54091,338
15:01:31,34,54091,338
15:01:31,34,54091,338
15:01:31,34,54091,338
15:01:32,34,54092,339
15:01:32,34,54092,339
15:01:32,34,54092,339
15:01:32,34,54092,339
15:01:33,34,54093,340
15:01:33,34,54093,340
15:01:33,34,54093,340
15:01:33,34,54093,340
15:01:34,34,54094,341
15:01:34,34,54094,341
15:01:34,34,54094,341
15:01:34,34,54094,341
15:01:35,34,54095,342
15:01:35,34,54095,342
15:01:35,34,54095,342
15:01:35,34,54095,342
15:01:36,34,54096,343
15:01:36,34,54096,343
15:01:36,34,54096,343
15:01:37,34,54097,344
15:01:37,34,54097,344
15:01:37,34,54097,344
15:01:37,34,54097,344
15:01:38,34,54098,345
15:01:38,34,54098,345
15:01:38,34,54098,345
15:01:38,34,54098,345
15:01:39,34,54099,346
15:01:39,34,54099,346
15:01:39,34,54099,346
15:01:39,34,54099,346
15:01:40,34,54100,347
15:01:40,34,54100,347
15:01:40,34,54100,347
15:01:40,34,54100,347
15:01:41,34,54101,348
15:01:41,34,54101,348
15:01:41,34,54101,348
15:01:41,34,54101,348
15:01:42,34,54102,349
15:01:42,34,54102,349
15:01:42,34,54102,349
15:01:42,34,54102,349
15:01:43,34,54103,350
15:01:43,34,54103,350
15:01:43,34,54103,350
15:01:43,34,54103,350
15:01:44,34,54104,351
15:01:44,34,54104,351
15:01:44,34,54104,351
15:01:45,34,54105,352
15:01:45,34,54105,352
15:01:45,34,54105,352
15:01:45,34,54105,352
15:01:46,34,54106,353
15:01:46,34,54106,353
15:01:46,34,54106,353
15:01:46,34,54106,353
15:01:47,34,54107,354
15:01:47,34,54107,354
15:01:47,34,54107,354
15:01:47,34,54107,354
15:01:48,34,54108,355
15:01:48,34,54108,355
15:01:48,34,54108,355
15:01:48,34,54108,355
15:01:49,34,54109,356
15:01:49,34,54109,356
15:01:49,34,54109,356
15:01:49,34,54109,356
15:01:50,34,54110,357
15:01:50,34,54110,357
15:01:50,34,54110,357
15:01:50,34,54110,357
15:01:51,34,54111,358
15:01:51,34,54111,358
15:01:51,34,54111,358
15:01:51,34,54111,358
15:01:52,34,54112,359
15:01:52,34,54112,359
15:01:52,34,54112,359
15:01:53,34,54113,360
15:01:53,34,54113,360
15:01:53,34,54113,360
15:01:53,34,54113,360
15:01:54,34,54114,361
15:01:54,34,54114,361
15:01:54,34,54114,361
15:01:54,34,54114,361
15:01:55,34,54115,362
15:01:55,34,54115,362
15:01:55,34,54115,362
15:01:55,34,54115,362
15:01:56,34,54116,363
15:01:56,34,54116,363
15:01:56,34,54116,363
15:01:56,34,54116,363
15:01:57,34,54117,364
15:01:57,34,54117,364
15:01:57,34,54117,364
15:01:57,34,54117,364
15:01:58,34,54118,365
15:01:58,34,54118,365
15:01:58,34,54118,365
15:01:58,34,54118,365
15:01:59,34,54119,366
15:01:59,34,54119,366
15:01:59,34,54119,366
15:02:00,34,54120,367
15:02:00,34,54120,367
15:02:00,34,54120,367
15:02:00,34,54120,367
15:02:01,34,54121,368
15:02:01,34,54121,368
15:02:01,34,54121,368
15:02:01,34,54121,368
15:02:02,34,54122,369
15:02:02,34,54122,369
15:02:02,34,54122,369
15:02:02,34,54122,369
15:02:03,34,54123,370
15:02:03,34,54123,370
15:02:03,34,54123,370
15:02:03,34,54123,370
15:02:04,34,54124,371
15:02:04,34,54124,371
15:02:04,34,54124,371
15:02:04,34,54124,371
15:02:05,34,54125,372
15:02:05,34,54125,372
15:02:05,34,54125,372
15:02:05,34,54125,372
15:02:06,34,54126,373
15:02:06,34,54126,373
15:02:06,34,54126,373
15:02:07,34,54127,374
15:02:07,34,54127,374
15:02:07,34,54127,374
15:02:07,34,54127,374
15:02:08,34,54128,375
15:02:08,34,54128,375
15:02:08,34,54128,375
15:02:08,34,54128,375
15:02:09,34,54129,376
15:02:09,34,54129,376
15:02:09,34,54129,376
15:02:09,34,54129,376
15:02:10,34,54130,377
15:02:10,34,54130,377
15:02:10,34,54130,377
15:02:10,34,54130,377
15:02:11,34,54131,378
15:02:11,34,54131,378
15:02:11,34,54131,378
15:02:12,34,54132,379
15:02:12,34,54132,379
15:02:12,34,54132,379
15:02:12,34,54132,379
15:02:13,34,54133,380
15:02:13,34,54133,380
15:02:13,34,54133,380
15:02:13,34,54133,380
15:02:14,34,54134,381
15:02:14,34,54134,381
15:02:14,34,54134,381
15:02:14,34,54134,381
15:02:15,34,54135,382
15:02:15,34,54135,382
15:02:15,34,54135,382
15:02:15,34,54135,382
15:02:16,34,54136,383
15:02:16,34,54136,383
15:02:16,34,54136,383
15:02:16,34,54136,383
15:02:17,34,54137,384
15:02:17,34,54137,384
15:02:17,34,54137,384
15:02:17,34,54137,384
15:02:18,34,54138,385
15:02:18,34,54138,385
15:02:18,34,54138,385
15:02:19,34,54139,386
15:02:19,34,54139,386
15:02:19,34,54139,386
15:02:19,34,54139,386
15:02:20,34,54140,387
15:02:20,34,54140,387
15:02:20,34,54140,387
15:02:20,34,54140,387
15:02:21,34,54141,388
15:02:21,34,54141,388
15:02:21,34,54141,388
15:02:21,34,54141,388
15:02:22,34,54142,389
15:02:22,34,54142,389
15:02:22,34,54142,389
15:02:22,34,54142,389
15:02:23,34,54143,390
15:02:23,34,54143,390
15:02:23,34,54143,390
15:02:23,34,54143,390
15:02:24,34,54144,391
15:02:24,34,54144,391
15:02:24,34,54144,391
15:02:25,34,54145,392
15:02:25,34,54145,392
15:02:25,34,54145,392
15:02:25,34,54145,392
15:02:26,34,54146,393
15:02:26,34,54146,393
15:02:26,34,54146,393
15:02:26,34,54146,393
15:02:27,34,54147,394
15:02:27,34,54147,394
15:02:27,34,54147,394
15:02:27,34,54147,394
15:02:28,34,54148,395
15:02:28,34,54148,395
15:02:28,34,54148,395
15:02:28,34,54148,395
15:02:29,34,54149,396
15:02:29,34,54149,396
15:02:29,34,54149,396
15:02:29,34,54149,396
15:02:30,34,54150,397
15:02:30,34,54150,397
15:02:30,34,54150,397
15:02:31,34,54151,398
15:02:31,34,54151,398
15:02:31,34,54151,398
15:02:31,34,54151,398
15:02:32,34,54152,399
15:02:32,34,54152,399
15:02:32,34,54152,399
15:02:32,34,54152,399
15:02:33,34,54153,400
15:02:33,34,54153,400
15:02:33,34,54153,400
15:02:33,34,54153,400
15:02:34,34,54154,401
15:02:34,34,54154,401
15:02:34,34,54154,401
15:02:34,34,54154,401
15:02:35,34,54155,402
15:02:35,34,54155,402
15:02:35,34,54155,402
15:02:35,34,54155,402
15:02:36,34,54156,403
15:02:36,34,54156,403
15:02:36,34,54156,403
15:02:36,34,54156,403
15:02:37,34,54157,404
15:02:37,34,54157,404
15:02:37,34,54157,404
15:02:38,34,54158,405
15:02:38,34,54158,405
15:02:38,34,54158,405
15:02:38,34,54158,405
15:02:39,34,54159,406
15:02:39,34,54159,406
15:02:39,34,54159,406
15:02:39,34,54159,406
15:02:40,34,54160,407
15:02:40,34,54160,407
15:02:40,34,54160,407
15:02:40,34,54160,407
15:02:41,34,54161,408
15:02:41,34,54161,408
15:02:41,34,54161,408
15:02:41,34,54161,408
15:02:42,34,54162,409
15:02:42,34,54162,409
15:02:42,34,54162,409
15:02:42,34,54162,409
15:02:43,34,54163,410
15:02:43,34,54163,410
15:02:43,34,54163,410
15:02:43,34,54163,410
15:02:44,34,54164,411
15:02:44,34,54164,411
15:02:44,34,54164,411
15:02:44,34,54164,411
15:02:45,34,54165,412
15:02:45,34,54165,412
15:02:45,34,54165,412
15:02:45,34,54165,412
15:02:46,34,54166,413
15:02:46,34,54166,413
15:02:46,34,54166,413
15:02:47,34,54167,414
15:02:47,34,54167,414
15:02:47,34,54167,414
15:02:47,34,54167,414
15:02:48,34,54168,415
15:02:48,34,54168,415
15:02:48,34,54168,415
15:02:48,34,54168,415
15:02:49,34,54169,416
15:02:49,34,54169,416
15:02:49,34,54169,416
15:02:49,34,54169,416
15:02:50,34,54170,417
15:02:50,34,54170,417
15:02:50,34,54170,417
15:02:50,34,54170,417
15:02:51,34,54171,418
15:02:51,34,54171,418
15:02:51,34,54171,418
15:02:51,34,54171,418
15:02:52,34,54172,419
15:02:52,34,54172,419
15:02:52,34,54172,419
15:02:52,34,54172,419
15:02:53,34,54173,420
15:02:53,34,54173,420
15:02:53,34,54173,420
15:02:54,34,54174,421
15:02:54,34,54174,421
15:02:54,34,54174,421
15:02:54,34,54174,421
15:02:55,34,54175,422
15:02:55,34,54175,422
15:02:55,34,54175,422
15:02:55,34,54175,422
15:02:56,34,54176,423
15:02:56,34,54176,423
15:02:56,34,54176,423
15:02:56,34,54176,423
15:02:57,34,54177,424
15:02:57,34,54177,424
15:02:57,34,54177,424
15:02:57,34,54177,424
15:02:58,34,54178,425
15:02:58,34,54178,425
15:02:58,34,54178,425
15:02:59,34,54179,426
15:02:59,34,54179,426
15:02:59,34,54179,426
15:02:59,34,54179,426
15:03:00,34,54180,427
15:03:00,34,54180,427
15:03:00,34,54180,427
15:03:00,34,54180,427
15:03:01,34,54181,428
15:03:01,34,54181,428
15:03:01,34,54181,428
15:03:01,34,54181,428
15:03:02,34,54182,429
15:03:02,34,54182,429
15:03:02,34,54182,429
15:03:02,34,54182,429
15:03:03,34,54183,430
15:03:03,34,54183,430
15:03:03,34,54183,430
15:03:03,34,54183,430
15:03:04,34,54184,431
15:03:04,34,54184,431
15:03:04,34,54184,431
15:03:04,34,54184,431
15:03:05,34,54185,432
15:03:05,34,54185,432
15:03:05,34,54185,432
15:03:06,34,54186,433
15:03:06,34,54186,433
15:03:06,34,54186,433
15:03:06,34,54186,433
15:03:07,34,54187,434
15:03:07,34,54187,434
15:03:07,34,54187,434
15:03:07,34,54187,434
15:03:08,34,54188,435
15:03:08,34,54188,435
15:03:08,34,54188,435
15:03:08,34,54188,435
15:03:09,34,54189,436
15:03:09,34,54189,436
15:03:09,34,54189,436
15:03:09,34,54189,436
15:03:10,34,54190,437
15:03:10,34,54190,437
15:03:10,34,54190,437
15:03:10,34,54190,437
15:03:11,34,54191,438
15:03:11,34,54191,438
15:03:11,34,54191,438
15:03:12,34,54192,439
15:03:12,34,54192,439
15:03:12,34,54192,439
15:03:12,34,54192,439
15:03:13,34,54193,440
15:03:13,34,54193,440
15:03:13,34,54193,440
15:03:13,34,54193,440
15:03:14,34,54194,441
15:03:14,34,54194,441
15:03:14,34,54194,441
15:03:14,34,54194,441
15:03:15,34,54195,442
15:03:15,34,54195,442
15:03:15,34,54195,442
15:03:15,34,54195,442
15:03:16,34,54196,443
15:03:16,34,54196,443
15:03:16,34,54196,443
15:03:16,34,54196,443
15:03:17,34,54197,444
15:03:17,34,54197,444
15:03:17,34,54197,444
15:03:18,34,54198,445
15:03:18,34,54198,445
15:03:18,34,54198,445
15:03:18,34,54198,445
15:03:19,34,54199,446
15:03:19,34,54199,446
15:03:19,34,54199,446
15:03:19,34,54199,446
15:03:20,34,54200,447
15:03:20,34,54200,447
15:03:20,34,54200,447
15:03:20,34,54200,447
15:03:21,34,54201,448
15:03:21,34,54201,448
15:03:21,34,54201,448
15:03:21,34,54201,448
15:03:22,34,54202,449
15:03:22,34,54202,449
15:03:22,34,54202,449
15:03:22,34,54202,449
15:03:23,34,54203,450
15:03:23,34,54203,450
15:03:23,34,54203,450
15:03:23,34,54203,450
15:03:24,34,54204,451
15:03:24,34,54204,451
15:03:24,34,54204,451
15:03:25,34,54205,452
15:03:25,34,54205,452
15:03:25,34,54205,452
15:03:25,34,54205,452
15:03:26,34,54206,453
15:03:26,34,54206,453
15:03:26,34,54206,453
15:03:26,34,54206,453
15:03:27,34,54207,454
15:03:27,34,54207,454
15:03:27,34,54207,454
15:03:27,34,54207,454
15:03:28,34,54208,455
15:03:28,34,54208,455
15:03:28,34,54208,455
15:03:28,34,54208,455
15:03:29,34,54209,456
15:03:29,34,54209,456
15:03:29,34,54209,456
15:03:29,34,54209,456
15:03:30,34,54210,457
15:03:30,34,54210,457
15:03:30,34,54210,457
15:03:31,34,54211,458
15:03:31,34,54211,458
15:03:31,34,54211,458
15:03:31,34,54211,458
15:03:32,34,54212,459
15:03:32,34,54212,459
15:03:32,34,54212,459
15:03:32,34,54212,459
15:03:33,34,54213,460
15:03:33,34,54213,460
15:03:33,34,54213,460
15:03:33,34,54213,460
15:03:34,34,54214,461
15:03:34,34,54214,461
15:03:34,34,54214,461
15:03:34,34,54214,461
15:03:35,34,54215,462
15:03:35,34,54215,462
15:03:35,34,54215,462
15:03:35,34,54215,462
15:03:36,34,54216,463
15:03:36,34,54216,463
15:03:36,34,54216,463
15:03:36,34,54216,463
15:03:37,34,54217,464
15:03:37,34,54217,464
15:03:37,34,54217,464
15:03:38,34,54218,465
15:03:38,34,54218,465
15:03:38,34,54218,465
15:03:38,34,54218,465
15:03:39,34,54219,466
15:03:39,34,54219,466
15:03:39,34,54219,466
15:03:39,34,54219,466
15:03:40,34,54220,467
15:03:40,34,54220,467
15:03:40,34,54220,467
15:03:40,34,54220,467
15:03:41,34,54221,468
15:03:41,34,54221,468
15:03:41,34,54221,468
15:03:41,34,54221,468
15:03:42,34,54222,469
15:03:42,34,54222,469
15:03:42,34,54222,469
15:03:42,34,54222,469
15:03:43,34,54223,470
15:03:43,34,54223,470
15:03:43,34,54223,470
15:03:44,34,54224,471
15:03:44,34,54224,471
15:03:44,34,54224,471
15:03:44,34,54224,471
15:03:45,34,54225,472
15:03:45,34,54225,472
15:03:45,34,54225,472
15:03:45,34,54225,472
15:03:46,34,54226,473
15:03:46,34,54226,473
15:03:46,34,54226,473
15:03:46,34,54226,473
15:03:47,34,54227,474
15:03:47,34,54227,474
15:03:47,34,54227,474
15:03:47,34,54227,474
15:03:48,34,54228,475
15:03:48,34,54228,475
15:03:48,34,54228,475
15:03:48,34,54228,475
15:03:49,34,54229,476
15:03:49,34,54229,476
15:03:49,34,54229,476
15:03:49,34,54229,476
15:03:50,34,54230,477
15:03:50,34,54230,477
15:03:50,34,54230,477
15:03:51,34,54231,478
15:03:51,34,54231,478
15:03:51,34,54231,478
15:03:51,34,54231,478
15:03:52,34,54232,479
15:03:52,34,54232,479
15:03:52,34,54232,479
15:03:52,34,54232,479
15:03:53,34,54233,480
15:03:53,34,54233,480
15:03:53,34,54233,480
15:03:53,34,54233,480
15:03:54,34,54234,481
15:03:54,34,54234,481
15:03:54,34,54234,481
15:03:54,34,54234,481
15:03:55,34,54235,482
15:03:55,34,54235,482
15:03:55,34,54235,482
15:03:55,34,54235,482
15:03:56,34,54236,483
15:03:56,34,54236,483
15:03:56,34,54236,483
15:03:56,34,54236,483
15:03:57,34,54237,484
15:03:57,34,54237,484
15:03:57,34,54237,484
15:03:58,34,54238,485
15:03:58,34,54238,485
15:03:58,34,54238,485
15:03:58,34,54238,485
15:03:59,34,54239,486
15:03:59,34,54239,486
15:03:59,34,54239,486
15:03:59,34,54239,486
15:04:00,34,54240,487
15:04:00,34,54240,487
15:04:00,34,54240,487
15:04:00,34,54240,487
15:04:01,34,54241,488
15:04:01,34,54241,488
15:04:01,34,54241,488
15:04:01,34,54241,488
15:04:02,34,54242,489
15:04:02,34,54242,489
15:04:02,34,54242,489
15:04:02,34,54242,489
15:04:03,34,54243,490
15:04:03,34,54243,490
15:04:03,34,54243,490
15:04:03,34,54243,490
15:04:04,34,54244,491
15:04:04,34,54244,491
15:04:04,34,54244,491
15:04:05,34,54245,492
15:04:05,34,54245,492
15:04:05,34,54245,492
15:04:05,34,54245,492
15:04:06,34,54246,493
15:04:06,34,54246,493
15:04:06,34,54246,493
15:04:06,34,54246,493
15:04:07,34,54247,494
15:04:07,34,54247,494
15:04:07,34,54247,494
15:04:07,34,54247,494
15:04:08,34,54248,495
15:04:08,34,54248,495
15:04:08,34,54248,495
15:04:08,34,54248,495
15:04:09,34,54249,496
15:04:09,34,54249,496
15:04:09,34,54249,496
15:04:09,34,54249,496
15:04:10,34,54250,497
15:04:10,34,54250,497
15:04:10,34,54250,497
15:04:10,34,54250,497
15:04:11,34,54251,498
15:04:11,34,54251,498
15:04:11,34,54251,498
15:04:12,34,54252,499
15:04:12,34,54252,499
15:04:12,34,54252,499
15:04:12,34,54252,499
15:04:13,34,54253,500
15:04:13,34,54253,500
15:04:13,34,54253,500
15:04:13,34,54253,500
15:04:14,34,54254,501
15:04:14,34,54254,501
15:04:14,34,54254,501
15:04:14,34,54254,501
15:04:15,34,54255,502
15:04:15,34,54255,502
15:04:15,34,54255,502
15:04:15,34,54255,502
15:04:16,34,54256,503
15:04:16,34,54256,503
15:04:16,34,54256,503
15:04:16,34,54256,503
15:04:17,34,54257,504
15:04:17,34,54257,504
15:04:17,34,54257,504
15:04:18,34,54258,505
15:04:18,34,54258,505
15:04:18,34,54258,505
15:04:18,34,54258,505
15:04:19,34,54259,506
15:04:19,34,54259,506
15:04:19,34,54259,506
15:04:19,34,54259,506
15:04:20,34,54260,507
15:04:20,34,54260,507
15:04:20,34,54260,507
15:04:20,34,54260,507
15:04:21,34,54261,508
15:04:21,34,54261,508
15:04:21,34,54261,508
15:04:21,34,54261,508
15:04:22,34,54262,509
15:04:22,34,54262,509
15:04:22,34,54262,509
15:04:22,34,54262,509
15:04:23,34,54263,510
15:04:23,34,54263,510
15:04:23,34,54263,510
15:04:24,34,54264,511
15:04:24,34,54264,511
15:04:24,34,54264,511
15:04:24,34,54264,511
15:04:25,34,54265,512
15:04:25,34,54265,512
15:04:25,34,54265,512
15:04:25,34,54265,512
15:04:26,34,54266,513
15:04:26,34,54266,513
15:04:26,34,54266,513
15:04:26,34,54266,513
15:04:27,34,54267,514
15:04:27,34,54267,514
15:04:27,34,54267,514
15:04:27,34,54267,514
15:04:28,34,54268,515
15:04:28,34,54268,515
15:04:28,34,54268,515
15:04:28,34,54268,515
15:04:29,34,54269,516
15:04:29,34,54269,516
15:04:29,34,54269,516
15:04:29,34,54269,516
15:04:30,34,54270,517
15:04:30,34,54270,517
15:04:30,34,54270,517
15:04:30,34,54270,517
15:04:31,34,54271,518
15:04:31,34,54271,518
15:04:31,34,54271,518
15:04:32,34,54272,519
15:04:32,34,54272,519
15:04:32,34,54272,519
15:04:32,34,54272,519
15:04:33,34,54273,520
15:04:33,34,54273,520
15:04:33,34,54273,520
15:04:33,34,54273,520
15:04:34,34,54274,521
15:04:34,34,54274,521
15:04:34,34,54274,521
15:04:34,34,54274,521
15:04:35,34,54275,522
15:04:35,34,54275,522
15:04:35,34,54275,522
15:04:35,34,54275,522
15:04:36,34,54276,523
15:04:36,34,54276,523
15:04:36,34,54276,523
15:04:36,34,54276,523
15:04:37,34,54277,524
15:04:37,34,54277,524
15:04:37,34,54277,524
15:04:38,34,54278,525
15:04:38,34,54278,525
15:04:38,34,54278,525
15:04:38,34,54278,525
15:04:39,34,54279,526
15:04:39,34,54279,526
15:04:39,34,54279,526
15:04:39,34,54279,526
15:04:40,34,54280,527
15:04:40,34,54280,527
15:04:40,34,54280,527
15:04:40,34,54280,527
15:04:41,34,54281,528
15:04:41,34,54281,528
15:04:41,34,54281,528
15:04:41,34,54281,528
15:04:42,34,54282,529
15:04:42,34,54282,529
15:04:42,34,54282,529
15:04:42,34,54282,529
15:04:43,34,54283,530
15:04:43,34,54283,530
15:04:43,34,54283,530
15:04:43,34,54283,530
15:04:44,34,54284,531
15:04:44,34,54284,531
15:04:44,34,54284,531
15:04:45,34,54285,532
15:04:45,34,54285,532
15:04:45,34,54285,532
15:04:45,34,54285,532
15:04:46,34,54286,533
15:04:46,34,54286,533
15:04:46,34,54286,533
15:04:46,34,54286,533
15:04:47,34,54287,534
15:04:47,34,54287,534
15:04:47,34,54287,534
15:04:47,34,54287,534
15:04:48,34,54288,535
15:04:48,34,54288,535
15:04:48,34,54288,535
15:04:48,34,54288,535
15:04:49,34,54289,536
15:04:49,34,54289,536
15:04:49,34,54289,536
15:04:49,34,54289,536
15:04:50,34,54290,537
15:04:50,34,54290,537
15:04:50,34,54290,537
15:04:50,34,54290,537
15:04:51,34,54291,538
15:04:51,34,54291,538
15:04:51,34,54291,538
15:04:52,34,54292,539
15:04:52,34,54292,539
15:04:52,34,54292,539
15:04:52,34,54292,539
15:04:53,34,54293,540
15:04:53,34,54293,540
15:04:53,34,54293,540
15:04:53,34,54293,540
15:04:54,34,54294,541
15:04:54,34,54294,541
15:04:54,34,54294,541
15:04:54,34,54294,541
15:04:55,34,54295,542
15:04:55,34,54295,542
15:04:55,34,54295,542
15:04:55,34,54295,542
15:04:56,34,54296,543
15:04:56,34,54296,543
15:04:56,34,54296,543
15:04:56,34,54296,543
15:04:57,34,54297,544
15:04:57,34,54297,544
15:04:57,34,54297,544
15:04:58,34,54298,545
15:04:58,34,54298,545
15:04:58,34,54298,545
15:04:58,34,54298,545
15:04:59,34,54299,546
15:04:59,34,54299,546
15:04:59,34,54299,546
15:04:59,34,54299,546
15:05:00,34,54300,547
15:05:00,34,54300,547
15:05:00,34,54300,547
15:05:00,34,54300,547
15:05:01,34,54301,548
15:05:01,34,54301,548
15:05:01,34,54301,548
15:05:01,34,54301,548
15:05:02,34,54302,549
15:05:02,34,54302,549
15:05:02,34,54302,549
15:05:02,34,54302,549
15:05:03,34,54303,550
15:05:03,34,54303,550
15:05:03,34,54303,550
15:05:04,34,54304,551
15:05:04,34,54304,551
15:05:04,34,54304,551
15:05:04,34,54304,551
15:05:05,34,54305,552
15:05:05,34,54305,552
15:05:05,34,54305,552
15:05:05,34,54305,552
15:05:06,34,54306,553
15:05:06,34,54306,553
15:05:06,34,54306,553
15:05:06,34,54306,553
15:05:07,34,54307,554
15:05:07,34,54307,554
15:05:07,34,54307,554
15:05:08,34,54308,555
15:05:08,34,54308,555
15:05:08,34,54308,555
15:05:08,34,54308,555
