TIME CONSTANT OF THERMOCOUPLE/ THERMOMETER (Mode Low to High),,,
Time,Temperature,,Time (in seconds)
15:33:44,35,56024,276
15:33:45,35,56025,277
15:33:45,35,56025,277
15:33:45,35,56025,277
15:33:45,35,56025,277
15:33:46,35,56026,278
15:33:46,35,56026,278
15:33:46,35,56026,278
15:33:47,35,56027,279
15:33:47,35,56027,279
15:33:47,35,56027,279
15:33:47,35,56027,279
15:33:48,35,56028,280
15:33:48,35,56028,280
15:33:48,35,56028,280
15:33:48,35,56028,280
15:33:49,35,56029,281
15:33:49,35,56029,281
15:33:49,35,56029,281
15:33:49,35,56029,281
15:33:50,35,56030,282
15:33:50,35,56030,282
15:33:50,35,56030,282
15:33:50,35,56030,282
15:33:51,35,56031,283
15:33:51,35,56031,283
15:33:51,35,56031,283
15:33:51,35,56031,283
15:33:52,35,56032,284
15:33:52,35,56032,284
15:33:52,35,56032,284
15:33:52,35,56032,284
15:33:53,35,56033,285
15:33:53,35,56033,285
15:33:53,35,56033,285
15:33:54,35,56034,286
15:33:54,35,56034,286
15:33:54,35,56034,286
15:33:54,35,56034,286
15:33:55,35,56035,287
15:33:55,35,56035,287
15:33:55,35,56035,287
15:33:55,35,56035,287
15:33:56,35,56036,288
15:33:56,35,56036,288
15:33:56,35,56036,288
15:33:56,35,56036,288
15:33:57,35,56037,289
15:33:57,35,56037,289
15:33:57,35,56037,289
15:33:57,35,56037,289
15:33:58,35,56038,290
15:33:58,35,56038,290
15:33:58,35,56038,290
15:33:59,35,56039,291
15:33:59,35,56039,291
15:33:59,35,56039,291
15:33:59,35,56039,291
15:34:00,35,56040,292
15:34:00,35,56040,292
15:34:00,35,56040,292
15:34:00,35,56040,292
15:34:01,35,56041,293
15:34:01,35,56041,293
15:34:01,35,56041,293
15:34:01,35,56041,293
15:34:02,35,56042,294
15:34:02,35,56042,294
15:34:02,35,56042,294
15:34:02,35,56042,294
15:34:03,35,56043,295
15:34:03,35,56043,295
15:34:03,35,56043,295
15:34:03,35,56043,295
15:34:04,35,56044,296
15:34:04,35,56044,296
15:34:04,35,56044,296
15:34:04,35,56044,296
15:34:05,35,56045,297
15:34:05,35,56045,297
15:34:05,35,56045,297
15:34:05,35,56045,297
15:34:06,35,56046,298
15:34:06,35,56046,298
15:34:06,35,56046,298
15:34:07,35,56047,299
15:34:07,35,56047,299
15:34:07,35,56047,299
15:34:07,35,56047,299
15:34:08,35,56048,300
15:34:08,35,56048,300
15:34:08,35,56048,300
15:34:08,35,56048,300
15:34:09,35,56049,301
15:34:09,35,56049,301
15:34:09,35,56049,301
15:34:09,35,56049,301
15:34:10,35,56050,302
15:34:10,35,56050,302
15:34:10,35,56050,302
15:34:10,35,56050,302
15:34:11,35,56051,303
15:34:11,35,56051,303
15:34:11,35,56051,303
15:34:11,35,56051,303
15:34:12,35,56052,304
15:34:12,35,56052,304
15:34:12,35,56052,304
15:34:12,35,56052,304
15:34:13,35,56053,305
15:34:13,35,56053,305
15:34:13,35,56053,305
15:34:13,35,56053,305
15:34:14,35,56054,306
15:34:14,35,56054,306
15:34:14,35,56054,306
15:34:15,35,56055,307
15:34:15,35,56055,307
15:34:15,35,56055,307
15:34:15,35,56055,307
15:34:16,35,56056,308
15:34:16,35,56056,308
15:34:16,35,56056,308
15:34:16,35,56056,308
15:34:17,35,56057,309
15:34:17,35,56057,309
15:34:17,35,56057,309
15:34:17,35,56057,309
15:34:18,35,56058,310
15:34:18,35,56058,310
15:34:18,35,56058,310
15:34:18,35,56058,310
15:34:19,35,56059,311
15:34:19,35,56059,311
15:34:19,35,56059,311
15:34:20,35,56060,312
15:34:20,35,56060,312
15:34:20,35,56060,312
15:34:20,35,56060,312
15:34:21,35,56061,313
15:34:21,35,56061,313
15:34:21,35,56061,313
15:34:21,35,56061,313
15:34:22,35,56062,314
15:34:22,35,56062,314
15:34:22,35,56062,314
15:34:22,35,56062,314
15:34:23,35,56063,315
15:34:23,35,56063,315
15:34:23,35,56063,315
15:34:23,35,56063,315
15:34:24,35,56064,316
15:34:24,35,56064,316
15:34:24,35,56064,316
15:34:24,35,56064,316
15:34:25,35,56065,317
15:34:25,35,56065,317
15:34:25,35,56065,317
15:34:25,35,56065,317
15:34:26,35,56066,318
15:34:26,35,56066,318
15:34:26,35,56066,318
15:34:27,35,56067,319
15:34:27,35,56067,319
15:34:27,35,56067,319
15:34:27,35,56067,319
15:34:28,35,56068,320
15:34:28,35,56068,320
15:34:28,35,56068,320
15:34:28,35,56068,320
15:34:29,35,56069,321
15:34:29,35,56069,321
15:34:29,35,56069,321
15:34:29,35,56069,321
15:34:30,35,56070,322
15:34:30,35,56070,322
15:34:30,35,56070,322
15:34:30,35,56070,322
15:34:31,35,56071,323
15:34:31,35,56071,323
15:34:31,35,56071,323
15:34:31,35,56071,323
15:34:32,35,56072,324
15:34:32,35,56072,324
15:34:32,35,56072,324
15:34:32,35,56072,324
15:34:33,35,56073,325
15:34:33,35,56073,325
15:34:33,35,56073,325
15:34:34,35,56074,326
15:34:34,35,56074,326
15:34:34,35,56074,326
15:34:34,35,56074,326
15:34:35,35,56075,327
15:34:35,35,56075,327
15:34:35,35,56075,327
15:34:35,35,56075,327
15:34:36,35,56076,328
15:34:36,35,56076,328
15:34:36,35,56076,328
15:34:36,35,56076,328
15:34:37,35,56077,329
15:34:37,35,56077,329
15:34:37,35,56077,329
15:34:37,35,56077,329
15:34:38,35,56078,330
15:34:38,35,56078,330
15:34:38,35,56078,330
15:34:38,35,56078,330
15:34:39,35,56079,331
15:34:39,35,56079,331
15:34:39,35,56079,331
15:34:39,35,56079,331
15:34:40,35,56080,332
15:34:40,35,56080,332
15:34:40,35,56080,332
15:34:41,35,56081,333
15:34:41,35,56081,333
15:34:41,35,56081,333
15:34:41,35,56081,333
15:34:42,35,56082,334
15:34:42,35,56082,334
15:34:42,35,56082,334
15:34:42,35,56082,334
15:34:43,35,56083,335
15:34:43,35,56083,335
15:34:43,35,56083,335
15:34:43,35,56083,335
15:34:44,35,56084,336
15:34:44,35,56084,336
15:34:44,35,56084,336
15:34:44,35,56084,336
15:34:45,35,56085,337
15:34:45,35,56085,337
15:34:45,35,56085,337
15:34:45,35,56085,337
15:34:46,35,56086,338
15:34:46,35,56086,338
15:34:46,35,56086,338
15:34:46,35,56086,338
15:34:47,35,56087,339
15:34:47,35,56087,339
15:34:47,35,56087,339
15:34:48,35,56088,340
15:34:48,35,56088,340
15:34:48,35,56088,340
15:34:48,35,56088,340
15:34:49,35,56089,341
15:34:49,35,56089,341
15:34:49,35,56089,341
15:34:49,35,56089,341
15:34:50,35,56090,342
15:34:50,35,56090,342
15:34:50,35,56090,342
15:34:50,35,56090,342
15:34:51,35,56091,343
15:34:51,35,56091,343
15:34:51,35,56091,343
15:34:51,35,56091,343
15:34:52,35,56092,344
15:34:52,35,56092,344
15:34:52,35,56092,344
15:34:52,35,56092,344
15:34:53,35,56093,345
15:34:53,35,56093,345
15:34:53,35,56093,345
15:34:53,35,56093,345
15:34:54,35,56094,346
15:34:54,35,56094,346
15:34:54,35,56094,346
15:34:54,35,56094,346
15:34:55,35,56095,347
15:34:55,35,56095,347
15:34:55,35,56095,347
15:34:56,35,56096,348
15:34:56,35,56096,348
15:34:56,35,56096,348
15:34:56,35,56096,348
15:34:57,35,56097,349
15:34:57,35,56097,349
15:34:57,35,56097,349
15:34:57,35,56097,349
15:34:58,35,56098,350
15:34:58,35,56098,350
15:34:58,35,56098,350
15:34:58,35,56098,350
15:34:59,35,56099,351
15:34:59,35,56099,351
15:34:59,35,56099,351
15:34:59,35,56099,351
15:35:00,35,56100,352
15:35:00,35,56100,352
15:35:00,35,56100,352
15:35:00,35,56100,352
15:35:01,35,56101,353
15:35:01,35,56101,353
15:35:01,35,56101,353
15:35:01,35,56101,353
15:35:02,35,56102,354
15:35:02,35,56102,354
15:35:02,35,56102,354
15:35:02,35,56102,354
15:35:03,35,56103,355
15:35:03,35,56103,355
15:35:03,35,56103,355
15:35:04,35,56104,356
15:35:04,35,56104,356
15:35:04,35,56104,356
15:35:04,35,56104,356
15:35:05,34,56105,357
15:35:05,34,56105,357
15:35:05,34,56105,357
15:35:05,34,56105,357
15:35:06,34,56106,358
15:35:06,34,56106,358
15:35:06,34,56106,358
15:35:06,34,56106,358
15:35:07,34,56107,359
15:35:07,34,56107,359
15:35:07,34,56107,359
15:35:07,34,56107,359
15:35:08,34,56108,360
15:35:08,34,56108,360
15:35:08,34,56108,360
15:35:08,35,56108,360
15:35:09,35,56109,361
15:35:09,35,56109,361
15:35:09,35,56109,361
15:35:09,35,56109,361
15:35:10,35,56110,362
15:35:10,35,56110,362
15:35:10,35,56110,362
15:35:10,35,56110,362
15:35:11,35,56111,363
15:35:11,35,56111,363
15:35:11,35,56111,363
15:35:12,35,56112,364
15:35:12,35,56112,364
15:35:12,35,56112,364
15:35:12,35,56112,364
15:35:13,35,56113,365
15:35:13,35,56113,365
15:35:13,35,56113,365
15:35:13,35,56113,365
15:35:14,35,56114,366
15:35:14,35,56114,366
15:35:14,35,56114,366
15:35:14,35,56114,366
15:35:15,35,56115,367
15:35:15,35,56115,367
15:35:15,35,56115,367
15:35:15,35,56115,367
15:35:16,35,56116,368
15:35:16,35,56116,368
15:35:16,35,56116,368
15:35:16,35,56116,368
15:35:17,35,56117,369
15:35:17,35,56117,369
15:35:17,35,56117,369
15:35:18,35,56118,370
15:35:18,35,56118,370
15:35:18,35,56118,370
15:35:18,35,56118,370
15:35:19,35,56119,371
15:35:19,35,56119,371
15:35:19,35,56119,371
15:35:19,34,56119,371
15:35:20,34,56120,372
15:35:20,34,56120,372
15:35:20,34,56120,372
15:35:20,34,56120,372
15:35:21,34,56121,373
15:35:21,34,56121,373
15:35:21,34,56121,373
15:35:21,34,56121,373
15:35:22,34,56122,374
15:35:22,34,56122,374
15:35:22,34,56122,374
15:35:22,34,56122,374
15:35:23,34,56123,375
15:35:23,34,56123,375
15:35:23,34,56123,375
15:35:23,34,56123,375
15:35:24,34,56124,376
15:35:24,34,56124,376
15:35:24,34,56124,376
15:35:24,34,56124,376
15:35:25,34,56125,377
15:35:25,34,56125,377
15:35:25,34,56125,377
15:35:26,34,56126,378
15:35:26,34,56126,378
15:35:26,35,56126,378
15:35:26,35,56126,378
15:35:27,35,56127,379
15:35:27,35,56127,379
15:35:27,35,56127,379
15:35:27,35,56127,379
15:35:28,35,56128,380
15:35:28,35,56128,380
15:35:28,35,56128,380
15:35:28,35,56128,380
15:35:29,35,56129,381
15:35:29,35,56129,381
15:35:29,35,56129,381
15:35:29,35,56129,381
15:35:30,35,56130,382
15:35:30,35,56130,382
15:35:30,35,56130,382
15:35:30,35,56130,382
15:35:31,35,56131,383
15:35:31,35,56131,383
15:35:31,35,56131,383
15:35:32,35,56132,384
15:35:32,35,56132,384
15:35:32,35,56132,384
15:35:32,35,56132,384
15:35:33,35,56133,385
15:35:33,35,56133,385
15:35:33,35,56133,385
15:35:33,35,56133,385
15:35:34,35,56134,386
15:35:34,35,56134,386
15:35:34,35,56134,386
15:35:34,35,56134,386
15:35:35,35,56135,387
15:35:35,35,56135,387
15:35:35,34,56135,387
15:35:35,34,56135,387
15:35:36,34,56136,388
15:35:36,34,56136,388
15:35:36,34,56136,388
15:35:36,34,56136,388
15:35:37,34,56137,389
15:35:37,34,56137,389
15:35:37,34,56137,389
15:35:38,34,56138,390
15:35:38,34,56138,390
15:35:38,34,56138,390
15:35:38,35,56138,390
15:35:39,35,56139,391
15:35:39,35,56139,391
15:35:39,35,56139,391
15:35:39,35,56139,391
15:35:40,35,56140,392
15:35:40,35,56140,392
15:35:40,35,56140,392
15:35:40,35,56140,392
15:35:41,35,56141,393
15:35:41,35,56141,393
15:35:41,35,56141,393
15:35:41,35,56141,393
15:35:42,35,56142,394
15:35:42,35,56142,394
15:35:42,35,56142,394
15:35:42,35,56142,394
15:35:43,35,56143,395
15:35:43,35,56143,395
15:35:43,35,56143,395
15:35:44,35,56144,396
15:35:44,35,56144,396
15:35:44,35,56144,396
15:35:44,35,56144,396
15:35:45,35,56145,397
15:35:45,35,56145,397
15:35:45,35,56145,397
15:35:45,35,56145,397
15:35:46,35,56146,398
15:35:46,35,56146,398
15:35:46,35,56146,398
15:35:46,35,56146,398
15:35:47,35,56147,399
15:35:47,35,56147,399
15:35:47,35,56147,399
15:35:47,35,56147,399
15:35:48,35,56148,400
15:35:48,35,56148,400
15:35:48,35,56148,400
15:35:48,35,56148,400
15:35:49,35,56149,401
15:35:49,35,56149,401
15:35:49,35,56149,401
15:35:49,35,56149,401
15:35:50,35,56150,402
15:35:50,35,56150,402
15:35:50,35,56150,402
15:35:51,35,56151,403
15:35:51,35,56151,403
15:35:51,35,56151,403
15:35:51,35,56151,403
15:35:52,35,56152,404
15:35:52,35,56152,404
15:35:52,35,56152,404
15:35:52,35,56152,404
15:35:53,35,56153,405
15:35:53,35,56153,405
15:35:53,35,56153,405
15:35:53,35,56153,405
15:35:54,35,56154,406
15:35:54,35,56154,406
15:35:54,35,56154,406
15:35:54,35,56154,406
15:35:55,35,56155,407
15:35:55,35,56155,407
15:35:55,35,56155,407
15:35:55,35,56155,407
15:35:56,35,56156,408
15:35:56,34,56156,408
15:35:56,34,56156,408
15:35:56,34,56156,408
15:35:57,34,56157,409
15:35:57,34,56157,409
15:35:57,34,56157,409
15:35:58,34,56158,410
15:35:58,34,56158,410
15:35:58,34,56158,410
15:35:58,34,56158,410
15:35:59,34,56159,411
15:35:59,34,56159,411
15:35:59,34,56159,411
15:35:59,34,56159,411
15:36:00,34,56160,412
15:36:00,34,56160,412
15:36:00,34,56160,412
15:36:00,34,56160,412
15:36:01,34,56161,413
15:36:01,34,56161,413
15:36:01,34,56161,413
15:36:01,34,56161,413
15:36:02,34,56162,414
15:36:02,34,56162,414
15:36:02,34,56162,414
15:36:02,34,56162,414
15:36:03,35,56163,415
15:36:03,35,56163,415
15:36:03,35,56163,415
15:36:04,35,56164,416
15:36:04,35,56164,416
15:36:04,35,56164,416
15:36:04,35,56164,416
15:36:05,35,56165,417
15:36:05,35,56165,417
15:36:05,35,56165,417
15:36:05,35,56165,417
15:36:06,35,56166,418
15:36:06,35,56166,418
15:36:06,35,56166,418
15:36:06,35,56166,418
15:36:07,35,56167,419
15:36:07,35,56167,419
15:36:07,35,56167,419
15:36:07,35,56167,419
15:36:08,35,56168,420
15:36:08,35,56168,420
15:36:08,35,56168,420
15:36:08,35,56168,420
15:36:09,35,56169,421
15:36:09,35,56169,421
15:36:09,35,56169,421
15:36:09,35,56169,421
15:36:10,35,56170,422
15:36:10,34,56170,422
15:36:10,34,56170,422
15:36:11,34,56171,423
15:36:11,34,56171,423
15:36:11,34,56171,423
15:36:11,34,56171,423
15:36:12,34,56172,424
15:36:12,34,56172,424
15:36:12,34,56172,424
15:36:12,34,56172,424
15:36:13,34,56173,425
15:36:13,34,56173,425
15:36:13,34,56173,425
15:36:13,34,56173,425
15:36:14,34,56174,426
15:36:14,34,56174,426
15:36:14,34,56174,426
15:36:14,34,56174,426
15:36:15,34,56175,427
15:36:15,34,56175,427
15:36:15,34,56175,427
15:36:15,34,56175,427
15:36:16,34,56176,428
15:36:16,34,56176,428
15:36:16,34,56176,428
15:36:16,34,56176,428
15:36:17,34,56177,429
15:36:17,34,56177,429
15:36:17,34,56177,429
15:36:17,34,56177,429
15:36:18,34,56178,430
15:36:18,34,56178,430
15:36:18,34,56178,430
15:36:19,34,56179,431
15:36:19,34,56179,431
15:36:19,34,56179,431
15:36:19,34,56179,431
15:36:20,34,56180,432
15:36:20,34,56180,432
15:36:20,34,56180,432
15:36:20,34,56180,432
15:36:21,34,56181,433
15:36:21,34,56181,433
15:36:21,34,56181,433
15:36:21,34,56181,433
15:36:22,34,56182,434
15:36:22,34,56182,434
15:36:22,34,56182,434
15:36:22,34,56182,434
15:36:23,34,56183,435
15:36:23,34,56183,435
15:36:23,34,56183,435
15:36:23,34,56183,435
15:36:24,34,56184,436
15:36:24,34,56184,436
15:36:24,34,56184,436
15:36:24,34,56184,436
15:36:25,34,56185,437
15:36:25,34,56185,437
15:36:25,34,56185,437
15:36:26,34,56186,438
15:36:26,34,56186,438
15:36:26,34,56186,438
15:36:26,34,56186,438
15:36:27,34,56187,439
15:36:27,34,56187,439
15:36:27,35,56187,439
15:36:27,35,56187,439
15:36:28,35,56188,440
15:36:28,35,56188,440
15:36:28,35,56188,440
15:36:28,35,56188,440
15:36:29,35,56189,441
15:36:29,35,56189,441
15:36:29,35,56189,441
15:36:29,35,56189,441
15:36:30,35,56190,442
15:36:30,35,56190,442
15:36:30,35,56190,442
15:36:30,35,56190,442
15:36:31,35,56191,443
15:36:31,35,56191,443
15:36:31,35,56191,443
15:36:31,35,56191,443
15:36:32,35,56192,444
15:36:32,35,56192,444
15:36:32,35,56192,444
15:36:32,35,56192,444
15:36:33,35,56193,445
15:36:33,35,56193,445
15:36:33,35,56193,445
15:36:34,35,56194,446
15:36:34,35,56194,446
15:36:34,35,56194,446
15:36:34,35,56194,446
15:36:35,35,56195,447
15:36:35,35,56195,447
15:36:35,35,56195,447
15:36:35,35,56195,447
15:36:36,35,56196,448
15:36:36,35,56196,448
15:36:36,35,56196,448
15:36:36,35,56196,448
15:36:37,35,56197,449
15:36:37,35,56197,449
15:36:37,35,56197,449
15:36:37,35,56197,449
15:36:38,35,56198,450
15:36:38,35,56198,450
15:36:38,35,56198,450
15:36:39,35,56199,451
15:36:39,35,56199,451
15:36:39,35,56199,451
15:36:39,35,56199,451
15:36:40,35,56200,452
15:36:40,35,56200,452
15:36:40,35,56200,452
15:36:40,35,56200,452
15:36:41,35,56201,453
15:36:41,35,56201,453
15:36:41,35,56201,453
15:36:41,35,56201,453
15:36:42,35,56202,454
15:36:42,35,56202,454
15:36:42,35,56202,454
15:36:42,35,56202,454
15:36:43,35,56203,455
15:36:43,35,56203,455
15:36:43,35,56203,455
15:36:44,35,56204,456
15:36:44,35,56204,456
15:36:44,35,56204,456
15:36:44,35,56204,456
15:36:45,35,56205,457
15:36:45,35,56205,457
15:36:45,35,56205,457
15:36:45,35,56205,457
15:36:46,35,56206,458
15:36:46,35,56206,458
15:36:46,35,56206,458
15:36:46,35,56206,458
15:36:47,35,56207,459
15:36:47,35,56207,459
15:36:47,35,56207,459
15:36:47,35,56207,459
15:36:48,35,56208,460
15:36:48,35,56208,460
15:36:48,35,56208,460
15:36:48,35,56208,460
15:36:49,35,56209,461
15:36:49,35,56209,461
15:36:49,35,56209,461
15:36:49,35,56209,461
15:36:50,35,56210,462
15:36:50,35,56210,462
15:36:50,35,56210,462
15:36:51,35,56211,463
15:36:51,35,56211,463
15:36:51,35,56211,463
15:36:51,35,56211,463
15:36:52,35,56212,464
15:36:52,35,56212,464
15:36:52,35,56212,464
15:36:52,35,56212,464
15:36:53,34,56213,465
15:36:53,34,56213,465
15:36:53,34,56213,465
15:36:53,34,56213,465
15:36:54,34,56214,466
15:36:54,34,56214,466
15:36:54,34,56214,466
15:36:54,34,56214,466
15:36:55,34,56215,467
15:36:55,35,56215,467
15:36:55,35,56215,467
15:36:55,35,56215,467
15:36:56,35,56216,468
15:36:56,35,56216,468
15:36:56,35,56216,468
15:36:56,35,56216,468
15:36:57,35,56217,469
15:36:57,35,56217,469
15:36:57,35,56217,469
15:36:57,35,56217,469
15:36:58,35,56218,470
15:36:58,35,56218,470
15:36:58,35,56218,470
15:36:59,35,56219,471
15:36:59,35,56219,471
15:36:59,35,56219,471
15:36:59,35,56219,471
15:37:00,35,56220,472
15:37:00,35,56220,472
15:37:00,35,56220,472
15:37:00,35,56220,472
15:37:01,35,56221,473
15:37:01,35,56221,473
15:37:01,35,56221,473
15:37:01,35,56221,473
15:37:02,35,56222,474
15:37:02,35,56222,474
15:37:02,35,56222,474
15:37:02,35,56222,474
15:37:03,35,56223,475
15:37:03,35,56223,475
15:37:03,35,56223,475
15:37:03,35,56223,475
15:37:04,35,56224,476
15:37:04,35,56224,476
15:37:04,35,56224,476
15:37:04,35,56224,476
15:37:05,34,56225,477
15:37:05,34,56225,477
15:37:05,34,56225,477
15:37:06,34,56226,478
15:37:06,34,56226,478
15:37:06,35,56226,478
15:37:06,35,56226,478
15:37:07,35,56227,479
15:37:07,35,56227,479
15:37:07,35,56227,479
15:37:07,35,56227,479
15:37:08,35,56228,480
15:37:08,35,56228,480
15:37:08,35,56228,480
15:37:08,35,56228,480
15:37:09,35,56229,481
15:37:09,35,56229,481
15:37:09,35,56229,481
15:37:09,35,56229,481
15:37:10,35,56230,482
15:37:10,35,56230,482
15:37:10,35,56230,482
15:37:10,35,56230,482
15:37:11,35,56231,483
15:37:11,35,56231,483
15:37:11,35,56231,483
15:37:12,35,56232,484
15:37:12,35,56232,484
15:37:12,35,56232,484
15:37:12,35,56232,484
15:37:13,35,56233,485
15:37:13,35,56233,485
15:37:13,35,56233,485
15:37:13,35,56233,485
15:37:14,35,56234,486
15:37:14,35,56234,486
15:37:14,35,56234,486
15:37:14,35,56234,486
15:37:15,35,56235,487
15:37:15,35,56235,487
15:37:15,35,56235,487
15:37:15,35,56235,487
15:37:16,35,56236,488
15:37:16,35,56236,488
15:37:16,35,56236,488
15:37:16,35,56236,488
15:37:17,35,56237,489
15:37:17,35,56237,489
15:37:17,35,56237,489
15:37:17,35,56237,489
15:37:18,35,56238,490
15:37:18,35,56238,490
15:37:18,35,56238,490
15:37:18,35,56238,490
15:37:19,35,56239,491
15:37:19,35,56239,491
15:37:19,35,56239,491
15:37:20,35,56240,492
15:37:20,35,56240,492
15:37:20,35,56240,492
15:37:20,35,56240,492
15:37:21,34,56241,493
15:37:21,34,56241,493
15:37:21,34,56241,493
15:37:21,34,56241,493
15:37:22,34,56242,494
15:37:22,34,56242,494
15:37:22,34,56242,494
15:37:22,34,56242,494
15:37:23,34,56243,495
15:37:23,34,56243,495
15:37:23,34,56243,495
15:37:23,34,56243,495
15:37:24,34,56244,496
15:37:24,34,56244,496
15:37:24,34,56244,496
15:37:24,34,56244,496
15:37:25,34,56245,497
15:37:25,34,56245,497
15:37:25,34,56245,497
15:37:26,34,56246,498
15:37:26,34,56246,498
15:37:26,34,56246,498
15:37:26,34,56246,498
15:37:27,34,56247,499
15:37:27,34,56247,499
15:37:27,34,56247,499
15:37:27,34,56247,499
15:37:28,34,56248,500
15:37:28,34,56248,500
15:37:28,34,56248,500
15:37:28,34,56248,500
15:37:29,35,56249,501
15:37:29,35,56249,501
15:37:29,35,56249,501
15:37:29,35,56249,501
15:37:30,35,56250,502
15:37:30,35,56250,502
15:37:30,35,56250,502
15:37:30,35,56250,502
15:37:31,35,56251,503
15:37:31,35,56251,503
15:37:31,35,56251,503
15:37:31,35,56251,503
15:37:32,35,56252,504
15:37:32,35,56252,504
15:37:32,35,56252,504
15:37:32,35,56252,504
15:37:33,35,56253,505
15:37:33,35,56253,505
15:37:33,35,56253,505
15:37:34,35,56254,506
15:37:34,35,56254,506
15:37:34,35,56254,506
15:37:34,35,56254,506
15:37:35,35,56255,507
15:37:35,35,56255,507
15:37:35,35,56255,507
15:37:35,35,56255,507
15:37:36,35,56256,508
15:37:36,35,56256,508
15:37:36,35,56256,508
15:37:36,35,56256,508
15:37:37,35,56257,509
15:37:37,35,56257,509
15:37:37,35,56257,509
15:37:37,35,56257,509
15:37:38,35,56258,510
15:37:38,35,56258,510
15:37:38,35,56258,510
15:37:38,35,56258,510
15:37:39,35,56259,511
15:37:39,35,56259,511
15:37:39,35,56259,511
15:37:39,35,56259,511
15:37:40,35,56260,512
15:37:40,35,56260,512
15:37:40,35,56260,512
15:37:41,35,56261,513
15:37:41,35,56261,513
15:37:41,35,56261,513
15:37:41,35,56261,513
15:37:42,35,56262,514
15:37:42,35,56262,514
15:37:42,35,56262,514
15:37:42,35,56262,514
15:37:43,35,56263,515
15:37:43,35,56263,515
15:37:43,35,56263,515
15:37:43,35,56263,515
15:37:44,35,56264,516
15:37:44,35,56264,516
15:37:44,35,56264,516
15:37:44,35,56264,516
15:37:45,35,56265,517
15:37:45,35,56265,517
15:37:45,35,56265,517
15:37:45,35,56265,517
15:37:46,35,56266,518
15:37:46,35,56266,518
15:37:46,35,56266,518
15:37:46,35,56266,518
15:37:47,35,56267,519
15:37:47,35,56267,519
15:37:47,35,56267,519
15:37:47,35,56267,519
15:37:48,35,56268,520
15:37:48,35,56268,520
15:37:48,35,56268,520
15:37:48,35,56268,520
15:37:49,35,56269,521
15:37:49,35,56269,521
15:37:49,35,56269,521
15:37:50,35,56270,522
15:37:50,35,56270,522
15:37:50,35,56270,522
15:37:50,35,56270,522
15:37:51,35,56271,523
15:37:51,35,56271,523
15:37:51,35,56271,523
15:37:51,35,56271,523
15:37:52,35,56272,524
15:37:52,35,56272,524
15:37:52,35,56272,524
15:37:52,35,56272,524
15:37:53,35,56273,525
15:37:53,35,56273,525
15:37:53,35,56273,525
15:37:53,35,56273,525
15:37:54,35,56274,526
15:37:54,35,56274,526
15:37:54,35,56274,526
15:37:55,35,56275,527
15:37:55,35,56275,527
15:37:55,35,56275,527
15:37:55,35,56275,527
15:37:56,35,56276,528
15:37:56,35,56276,528
15:37:56,35,56276,528
15:37:56,35,56276,528
15:37:57,35,56277,529
15:37:57,35,56277,529
15:37:57,35,56277,529
15:37:57,35,56277,529
15:37:58,35,56278,530
15:37:58,35,56278,530
15:37:58,35,56278,530
15:37:58,35,56278,530
15:37:59,35,56279,531
15:37:59,35,56279,531
15:37:59,35,56279,531
15:37:59,35,56279,531
15:38:00,35,56280,532
15:38:00,35,56280,532
15:38:00,35,56280,532
15:38:00,35,56280,532
15:38:01,35,56281,533
15:38:01,35,56281,533
15:38:01,35,56281,533
15:38:01,35,56281,533
15:38:02,35,56282,534
15:38:02,35,56282,534
15:38:02,35,56282,534
15:38:03,35,56283,535
15:38:03,35,56283,535
15:38:03,35,56283,535
15:38:03,35,56283,535
15:38:04,35,56284,536
15:38:04,35,56284,536
15:38:04,35,56284,536
15:38:04,35,56284,536
15:38:05,35,56285,537
15:38:05,35,56285,537
15:38:05,35,56285,537
15:38:05,35,56285,537
15:38:06,35,56286,538
15:38:06,35,56286,538
15:38:06,35,56286,538
15:38:06,35,56286,538
15:38:07,35,56287,539
15:38:07,35,56287,539
15:38:07,35,56287,539
15:38:07,35,56287,539
15:38:08,35,56288,540
15:38:08,35,56288,540
15:38:08,35,56288,540
15:38:08,35,56288,540
15:38:09,35,56289,541
15:38:09,35,56289,541
15:38:09,35,56289,541
15:38:09,35,56289,541
15:38:10,35,56290,542
15:38:10,35,56290,542
15:38:10,35,56290,542
15:38:11,35,56291,543
15:38:11,35,56291,543
15:38:11,35,56291,543
15:38:11,35,56291,543
15:38:12,35,56292,544
15:38:12,35,56292,544
15:38:12,35,56292,544
15:38:12,35,56292,544
15:38:13,35,56293,545
15:38:13,35,56293,545
15:38:13,35,56293,545
15:38:13,35,56293,545
15:38:14,35,56294,546
15:38:14,35,56294,546
15:38:14,35,56294,546
15:38:14,35,56294,546
15:38:15,35,56295,547
15:38:15,35,56295,547
15:38:15,35,56295,547
15:38:15,35,56295,547
15:38:16,35,56296,548
15:38:16,35,56296,548
15:38:16,35,56296,548
15:38:17,35,56297,549
15:38:17,35,56297,549
15:38:17,35,56297,549
15:38:17,35,56297,549
15:38:18,35,56298,550
15:38:18,35,56298,550
15:38:18,35,56298,550
15:38:18,35,56298,550
15:38:19,35,56299,551
15:38:19,35,56299,551
15:38:19,35,56299,551
15:38:19,35,56299,551
15:38:20,35,56300,552
15:38:20,35,56300,552
15:38:20,35,56300,552
15:38:20,35,56300,552
15:38:21,35,56301,553
15:38:21,35,56301,553
15:38:21,35,56301,553
15:38:21,35,56301,553
15:38:22,35,56302,554
15:38:22,35,56302,554
15:38:22,35,56302,554
